"268","NT","DESERT SPRINGS","870","2017-03-20 12:00:00","2017-03-20 12:00:00"
"269","NT","EAST SIDE","870","2017-03-20 12:00:00","2017-03-20 12:00:00"
"270","NT","GILLEN","870","2017-03-20 12:00:00","2017-03-20 12:00:00"
"271","NT","SADADEEN","870","2017-03-20 12:00:00","2017-03-20 12:00:00"
"272","NT","STUART","870","2017-03-20 12:00:00","2017-03-20 12:00:00"
"273","NT","THE GAP","870","2017-03-20 12:00:00","2017-03-20 12:00:00"
"274","NT","WHITE GUMS","870","2017-03-20 12:00:00","2017-03-20 12:00:00"
"275","NT","ALICE SPRINGS","871","2017-03-20 12:00:00","2017-03-20 12:00:00"
"276","NT","ALI CURUNG","872","2017-03-20 12:00:00","2017-03-20 12:00:00"
"277","NT","ALICE SPRINGS","872","2017-03-20 12:00:00","2017-03-20 12:00:00"
"278","NT","AMPILATWATJA","872","2017-03-20 12:00:00","2017-03-20 12:00:00"
"279","NT","ANATYE","872","2017-03-20 12:00:00","2017-03-20 12:00:00"
"280","NT","ANMATJERE","872","2017-03-20 12:00:00","2017-03-20 12:00:00"
"281","NT","AREYONGA","872","2017-03-20 12:00:00","2017-03-20 12:00:00"
"282","NT","ATITJERE","872","2017-03-20 12:00:00","2017-03-20 12:00:00"
"284","NT","BARROW CREEK","872","2017-03-20 12:00:00","2017-03-20 12:00:00"
"285","NT","BURT PLAIN","872","2017-03-20 12:00:00","2017-03-20 12:00:00"
"286","NT","CANTEEN CREEK","872","2017-03-20 12:00:00","2017-03-20 12:00:00"
"287","NT","CHILLA WELL","872","2017-03-20 12:00:00","2017-03-20 12:00:00"
"288","NT","COSTELLO","872","2017-03-20 12:00:00","2017-03-20 12:00:00"
"289","NT","DAVENPORT","872","2017-03-20 12:00:00","2017-03-20 12:00:00"
"291","NT","ENGAWALA","872","2017-03-20 12:00:00","2017-03-20 12:00:00"
"292","NT","ERLDUNDA","872","2017-03-20 12:00:00","2017-03-20 12:00:00"
"294","NT","FINKE","872","2017-03-20 12:00:00","2017-03-20 12:00:00"
"295","NT","GHAN","872","2017-03-20 12:00:00","2017-03-20 12:00:00"
"298","NT","HAASTS BLUFF","872","2017-03-20 12:00:00","2017-03-20 12:00:00"
"299","NT","HALE","872","2017-03-20 12:00:00","2017-03-20 12:00:00"
"300","NT","HART","872","2017-03-20 12:00:00","2017-03-20 12:00:00"
"301","NT","HART RANGE","872","2017-03-20 12:00:00","2017-03-20 12:00:00"
"302","NT","HERMANNSBURG","872","2017-03-20 12:00:00","2017-03-20 12:00:00"
"303","NT","HUGH","872","2017-03-20 12:00:00","2017-03-20 12:00:00"
"304","NT","IMANPA","872","2017-03-20 12:00:00","2017-03-20 12:00:00"
"306","NT","ININTI STORE","872","2017-03-20 12:00:00","2017-03-20 12:00:00"
"307","NT","KALTUKATJARA","872","2017-03-20 12:00:00","2017-03-20 12:00:00"
"308","NT","KINGS CREEK STATION","872","2017-03-20 12:00:00","2017-03-20 12:00:00"
"309","NT","KINTORE","872","2017-03-20 12:00:00","2017-03-20 12:00:00"
"311","NT","KULGERA","872","2017-03-20 12:00:00","2017-03-20 12:00:00"
"312","NT","KUNPARRKA","872","2017-03-20 12:00:00","2017-03-20 12:00:00"
"313","NT","LAKE MACKAY","872","2017-03-20 12:00:00","2017-03-20 12:00:00"
"315","NT","LARAMBA","872","2017-03-20 12:00:00","2017-03-20 12:00:00"
"316","NT","MACDONNELL RANGE","872","2017-03-20 12:00:00","2017-03-20 12:00:00"
"317","NT","MEREENIE","872","2017-03-20 12:00:00","2017-03-20 12:00:00"
"319","NT","MOUNT LIEBIG","872","2017-03-20 12:00:00","2017-03-20 12:00:00"
"320","NT","MOUNT ZEIL","872","2017-03-20 12:00:00","2017-03-20 12:00:00"
"321","NT","MUTITJULU","872","2017-03-20 12:00:00","2017-03-20 12:00:00"
"322","NT","NAMATJIRA","872","2017-03-20 12:00:00","2017-03-20 12:00:00"
"323","NT","NAPPERBY STATION","872","2017-03-20 12:00:00","2017-03-20 12:00:00"
"326","NT","NYIRRIPI","872","2017-03-20 12:00:00","2017-03-20 12:00:00"
"327","NT","PAPUNYA","872","2017-03-20 12:00:00","2017-03-20 12:00:00"
"329","NT","PETERMANN","872","2017-03-20 12:00:00","2017-03-20 12:00:00"
"330","NT","SANDOVER","872","2017-03-20 12:00:00","2017-03-20 12:00:00"
"331","NT","SANTA TERESA","872","2017-03-20 12:00:00","2017-03-20 12:00:00"
"332","NT","SIMPSON","872","2017-03-20 12:00:00","2017-03-20 12:00:00"
"333","NT","TANAMI","872","2017-03-20 12:00:00","2017-03-20 12:00:00"
"334","NT","TARA","872","2017-03-20 12:00:00","2017-03-20 12:00:00"
"335","NT","TELEGRAPH STATION","872","2017-03-20 12:00:00","2017-03-20 12:00:00"
